model,Gsolv,timing
343,-1934.820217,32.17
344,-1946.0704844999998,32.46
345,-1947.9608445000001,33.29
346,-1943.122048,32.88
347,-1915.0843335,32.14
348,-1924.6700340000002,32.72
349,-1893.909676,32.08
350,-1899.4232259999999,32.28
351,-1919.2273724999998,32.4
352,-1845.2512844999999,33.42
353,-1871.9001094999999,32.19
354,-1868.101011,32.67
355,-1867.7885765,32.6
356,-1878.0254009999999,32.53
357,-1928.7474355,32.03
358,-1931.7667605,33.51
359,-1889.9740514999999,33.51
360,-1891.6123635000001,33.22
361,-1925.5075685,33.12
362,-1911.8155860000002,33.8
363,-1816.242135,33.16
364,-1918.1299135000002,34.18
365,-1942.701968,33.84
366,-1971.0967504999999,33.93
367,-1968.804689,35.25
368,-1957.9482465,34.39
369,-1915.0633295,34.33
370,-1925.032353,34.04
371,-1965.9822765,34.07
372,-1938.5589289999998,33.58
373,-1991.1135625,34.65
374,-1969.3166615,33.62
375,-1999.8774815,34.11
376,-1999.1790985,33.74
377,-1984.4657965000001,33.04
378,-1963.2228759999998,34.11
379,-2008.9617115,34.68
380,-1995.9103510000002,33.04
381,-1996.79777,33.26
382,-1966.993094,32.99
383,-2004.3408315,33.42
384,-1982.9272534999998,31.64
385,-1925.919772,32.37
386,-1941.594007,32.33
387,-1956.3755720000001,31.73
388,-2004.837051,32.17
389,-2024.1292250000001,31.95
390,-2017.938296,33.06
391,-2028.1646185000002,31.51
392,-2009.7677400000002,32.51
393,-1993.111568,32.59
394,-1995.763323,32.06
395,-1972.6773015,32.8
396,-2020.42727,33.28
397,-2049.197499,32.56
398,-1968.7705575,32.63
399,-1997.669436,32.35
400,-2000.0612664999999,32.14
401,-1975.6493675,31.77
402,-1933.082136,32.33
403,-1968.274338,31.48
404,-1934.3108699999998,31.0
405,-1922.853188,32.73
406,-1957.9482465,31.62
407,-1953.3693744999998,31.9
408,-1970.148945,31.65
409,-1908.9564165000002,31.13
410,-1988.8713855,31.42
411,-1886.0384270000002,32.13
412,-1910.0853814999998,30.84
413,-1964.792925,31.3
414,-1937.5559879999998,31.57
415,-1917.9697580000002,32.31
416,-1922.401602,32.41
417,-1900.8278685,32.33
418,-1923.6040810000002,31.55
419,-1891.9536785,31.82
420,-1885.8257615000002,32.05
421,-1888.7531940000001,31.82
422,-1890.7354464999999,33.35
423,-1953.1567089999999,31.7
424,-1900.988024,32.7
425,-1893.279556,32.96
426,-1938.1099685000002,32.21
427,-1867.2739785,32.74
428,-1872.044512,34.47
429,-1922.5775105,34.45
430,-1876.0746545000002,32.76
431,-1916.4128365,32.67
432,-1860.844129,33.24
433,-1862.9392779999998,32.42
434,-1827.080199,33.01
435,-1851.0247590000001,34.52
436,-1865.4151245,33.03
437,-1903.408735,33.36
438,-1884.8700795,34.27
439,-1900.38941,32.94
440,-1918.573623,33.7
441,-1897.107535,33.75
442,-1880.346343,34.35
443,-1824.4310695,35.14
444,-1884.121812,34.08
445,-1871.703197,34.52
446,-1874.6175019999998,34.72
447,-1838.7452954999999,33.44
448,-1862.9103975,33.23
449,-1875.9433794999998,35.4
450,-1889.9740514999999,35.1
451,-1873.7458359999998,35.45
452,-1875.615192,35.66
453,-1922.002526,35.84
454,-1908.045368,35.6
455,-1960.2376825000001,35.66
456,-1952.3218000000002,36.54
457,-1905.572147,36.7
458,-1918.8703045000002,35.99
459,-1972.469887,34.96
460,-1948.0081034999998,34.11
461,-1969.513574,35.2
462,-1887.240906,34.53
463,-1927.4661915000001,35.25
464,-2026.0274615,34.42
465,-2035.0985640000001,35.57
466,-1955.5170334999998,34.36
467,-1935.030257,34.31
468,-1920.0412775,33.58
469,-1942.8201155,34.62
470,-1946.1334964999999,34.3
471,-1971.2437785,35.59
472,-1969.1853865,34.8
473,-1949.150196,35.28
474,-1971.12038,35.17
475,-1956.2600499999999,34.23
476,-1992.0009814999999,33.76
477,-1917.1085939999998,33.75
478,-1908.749002,33.71
479,-1944.4846825,33.82
480,-1920.2276880000002,32.78
481,-1874.528235,34.92
482,-1859.7230405,34.14
483,-1862.240895,34.05
484,-1882.446743,34.37
485,-1917.827981,33.95
486,-1861.605524,34.62
487,-1892.4787784999999,34.11
488,-1918.384587,35.0
489,-1945.5611375,33.02
490,-1930.5065205,33.37
491,-1939.871679,33.4
492,-1950.3710535,33.94
493,-1911.5215300000002,34.43
494,-1872.4698429999999,34.03
495,-1888.9028475,33.49
496,-1894.3875170000001,33.75
497,-1909.956732,34.93
498,-1895.836793,32.59
499,-1921.9841474999998,34.07
500,-1899.9772065,34.74
501,-1926.2742145,33.83
502,-1881.0289730000002,33.89
503,-1876.4422244999998,33.98
504,-1889.661617,34.05
505,-1930.6272935,34.17
506,-1908.801512,34.2
507,-1897.9030615,33.28
508,-1883.538951,34.38
509,-1891.4495825000001,35.09
510,-1931.4306965,32.92
511,-1963.684964,33.19
512,-1888.485393,34.15
513,-1907.21571,33.84
514,-1883.176632,33.65
515,-1904.0467315,33.35
516,-1872.406831,34.12
517,-1871.6113045,33.95
518,-1875.9565069999999,32.63
519,-1855.1179135,33.65
520,-1900.751729,35.26
521,-1891.0242515,34.46
522,-1884.5839,33.72
523,-1878.3798434999999,34.94
524,-1926.660163,35.3
525,-1937.7213945,34.89
526,-1897.443599,34.72
527,-1868.5709755,35.52
528,-1910.10376,35.37
529,-1926.8780795,34.63
530,-1916.7856574999998,34.99
531,-1948.1131235,35.11
532,-1903.0070335,35.63
533,-1874.754028,34.56
534,-1871.970998,33.66
535,-1873.593557,35.16
536,-1870.847284,35.48
537,-1888.5772855,35.89
538,-1875.4235305,35.01
539,-1915.7013259999999,34.27
540,-1931.58035,35.76
541,-1881.2941485000001,34.21
542,-1944.350782,35.03
543,-1916.257932,34.44
544,-1962.566501,35.28
545,-1907.551774,35.16
546,-1885.943909,35.43
547,-1885.73912,34.74
548,-1949.8013199999998,35.14
549,-1856.422787,34.1
550,-1870.700256,34.66
551,-1914.3859505,34.31
552,-1891.7173834999999,33.47
553,-1899.4284770000002,34.34
554,-1867.9828635000001,33.42
555,-1886.7604394999998,33.78
556,-1923.4491765,33.36
557,-1907.6200370000001,33.31
558,-1882.872074,33.9
559,-1941.7069035,34.5
560,-1865.538523,34.84
561,-1941.3340825,34.56
562,-1964.614391,33.77
563,-1935.1195240000002,34.65
564,-1898.1446075,34.72
565,-1915.580553,34.24
566,-1877.4661695,33.69
567,-1902.3375310000001,34.36
568,-1891.499467,34.6
569,-1919.9730145,33.32
570,-1909.6285444999999,33.36
571,-1880.1284265000002,33.56
572,-1901.0904185000002,33.67
573,-1902.993906,33.32
574,-1817.3579725,33.47
575,-1845.3720575,33.07
576,-1854.1464785,34.07
577,-1819.7681814999999,33.11
578,-1831.0079469999998,33.35
579,-1881.365037,33.15
580,-1827.4241395,33.07
581,-1826.8885375,33.13
582,-1861.075173,33.0
583,-1851.1429065,32.63
584,-1824.769759,33.54
585,-1898.1708625,33.98
586,-1875.5758095,32.95
587,-1860.623587,33.0
588,-1884.888458,33.23
589,-1891.2342915,32.91
590,-1934.2767385,33.4
591,-1885.6419765,33.54
592,-1880.8163075,33.79
593,-1925.988035,33.55
594,-1904.2935285,33.64
595,-1891.2815504999999,33.23
596,-1922.7980525,33.68
597,-1896.934252,33.33
598,-1934.9777470000001,34.3
599,-1929.6453565000002,33.76
600,-1923.38879,34.09
601,-1914.0078784999998,34.06
602,-1953.2249720000002,33.34
603,-1867.686182,33.69
604,-1835.045966,34.11
605,-1894.534545,33.93
606,-1916.226426,34.16
607,-1886.1644509999999,34.07
608,-1880.6377734999999,33.94
609,-1885.5894665,33.37
610,-1892.4262684999999,33.92
611,-1863.6402865,34.72
612,-1872.837413,33.98
613,-1902.6027064999998,34.21
614,-1915.065955,34.71
615,-1954.5298455,35.03
616,-1892.1584675000001,34.41
617,-1918.2874434999999,33.54
618,-1901.6417735,33.64
619,-1963.438167,34.6
620,-1959.6810765,33.88
621,-1933.990559,34.85
622,-1965.023969,35.36
623,-2002.8968065,34.89
624,-1972.1942095,35.14
625,-2012.7398059999998,33.93
626,-1953.8314625,34.4
627,-1989.2232024999998,34.76
628,-1993.9254729999998,34.82
629,-1993.1929585,35.26
630,-1959.3555145,34.87
631,-1927.9597855,34.25
632,-1960.5002325,34.68
633,-1963.5773184999998,34.87
634,-1941.13717,34.6
635,-1937.193669,34.2
636,-1957.073955,34.54
637,-1992.6521055,33.63
638,-1934.4841529999999,33.94
639,-1922.1941875,34.6
640,-1980.8898654999998,34.1
641,-2016.4128805,33.43
642,-1990.5832115,33.52
643,-1969.098745,33.96
644,-1954.7923955,33.53
645,-1958.7148925,33.24
646,-1933.864535,34.26
647,-1940.3889025,33.94
648,-1962.030899,34.02
649,-1966.352472,34.28
650,-1914.6432495000001,33.4
651,-1946.2122614999998,33.51
652,-1964.8218055000002,34.35
653,-1923.3179015,33.9
654,-1931.3151745,34.21
655,-1942.9408885,35.68
