model,Gsolv,timing
892,-66.750712,0.08
893,-67.449095,0.07
894,-66.7060785,0.06
895,-68.03195600000001,0.07
896,-68.089717,0.07
897,-66.929246,0.05
898,-66.335883,0.07
899,-66.115341,0.05
900,-66.9423735,0.07
901,-64.891858,0.07
902,-66.5432975,0.06
903,-66.587931,0.07
904,-66.120592,0.08
905,-66.13109399999999,0.05
906,-65.53247999999999,0.06
907,-68.058211,0.06
908,-65.6191215,0.06
909,-65.7924045,0.06
910,-65.9289305,0.07
911,-66.1442215,0.07
912,-63.678877,0.07
913,-65.5141015,0.08
914,-66.1626,0.06
915,-67.42284000000001,0.06
916,-67.0683975,0.07
917,-63.844283499999996,0.06
918,-65.626998,0.06
919,-66.929246,0.05
920,-68.3023825,0.06
921,-65.296185,0.07
922,-64.3483795,0.05
923,-64.6214315,0.06
924,-64.6109295,0.06
925,-65.4983485,0.06
926,-65.0730175,0.06
927,-65.458966,0.06
928,-68.184235,0.08
929,-64.83672250000001,0.08
930,-67.139286,0.07
931,-67.449095,0.06
932,-66.834728,0.06
933,-63.962431,0.06
934,-66.46978349999999,0.06
935,-66.4802855,0.07
936,-68.2393705,0.06
937,-64.4428975,0.06
938,-65.13077849999999,0.05
939,-67.4097125,0.06
940,-64.25648699999999,0.07
941,-63.663123999999996,0.06
942,-67.412338,0.05
943,-68.7697215,0.08
944,-66.750712,0.06
945,-63.479339,0.06
946,-65.684759,0.06
947,-66.6063095,0.06
948,-65.9709385,0.06
949,-65.6033685,0.06
950,-65.028384,0.07
951,-63.6867535,0.08
952,-64.939117,0.05
953,-64.125212,0.05
954,-65.2200455,0.07
955,-64.1488415,0.05
956,-64.3168735,0.06
957,-63.489841,0.08
958,-64.550543,0.08
959,-65.238424,0.05
960,-67.7510275,0.06
961,-63.34281300000001,0.06
962,-63.7392635,0.07
963,-64.62405700000001,0.05
964,-68.2551235,0.07
965,-67.023764,0.05
966,-64.16722,0.06
967,-64.3168735,0.06
968,-66.0444525,0.06
969,-66.094337,0.06
970,-68.0713385,0.06
971,-66.85835750000001,0.07
972,-65.768775,0.06
973,-67.5252345,0.06
974,-65.60074300000001,0.06
975,-65.1622845,0.06
976,-65.1255275,0.06
977,-68.147478,0.07
978,-66.84785550000001,0.06
979,-62.240103000000005,0.07
980,-65.143906,0.06
981,-68.189486,0.07
982,-65.7241415,0.07
983,-66.9843815,0.07
984,-66.288624,0.05
985,-67.365079,0.06
986,-66.2544925,0.06
987,-70.15336,0.07
988,-67.14716250000001,0.07
989,-64.597802,0.05
990,-63.7760205,0.07
991,-63.5607295,0.06
992,-64.8472245,0.08
993,-66.30175150000001,0.06
994,-64.6214315,0.08
995,-64.372009,0.06
996,-65.385452,0.06
997,-66.551174,0.06
998,-63.508219499999996,0.06
999,-64.9259895,0.06
1000,-64.03857049999999,0.06
