model,Gsolv,timing
482,-1895.479725,34.39
483,-1946.6638475,34.26
484,-1933.3210565,34.61
485,-1987.8106835,34.37
486,-1966.8880740000002,34.28
487,-1964.388598,34.82
488,-1975.2109090000001,34.68
489,-1950.242404,32.88
490,-1918.006515,33.3
491,-1954.9525509999999,33.04
492,-1970.6819214999998,34.5
493,-1932.6961875000002,34.3
494,-1950.9014045000001,34.48
495,-1939.0131405000002,33.75
496,-1942.1217325,33.4
497,-1968.23233,34.59
498,-1930.7585685000001,34.14
499,-1921.4170394999999,33.76
500,-1918.7757865,34.08
501,-1944.193252,34.7
502,-1935.592114,33.81
503,-1972.3254845,34.05
504,-1908.2606589999998,34.29
505,-1913.679691,33.98
506,-1909.9488555,35.0
507,-1900.3631549999998,34.69
508,-1937.1070275000002,35.4
509,-1933.7148814999998,34.86
510,-1896.5483035,35.23
511,-1928.2800965,34.26
512,-1924.339221,35.66
513,-1974.071442,35.24
514,-1951.9883615,34.92
515,-1940.811608,34.78
516,-1966.3104640000001,35.23
517,-1990.9822875,34.7
518,-1943.620893,34.06
519,-1957.2551145,34.26
520,-1974.675307,34.31
521,-1944.2693915,34.6
522,-1910.119513,35.53
523,-1931.4832064999998,34.72
524,-1914.273054,35.28
525,-1911.5504105,35.47
526,-1962.4588555,34.98
527,-1935.6525004999999,36.2
528,-1914.2520499999998,34.95
529,-1917.0534585,35.99
530,-1915.8037205,35.17
531,-1850.903986,36.27
532,-1887.8158905,35.33
533,-1908.187145,36.02
534,-1919.881122,35.7
535,-1910.0748795,35.66
536,-1901.166558,35.58
537,-1907.6410409999999,35.57
538,-1946.9579035000002,35.17
539,-1966.2264480000001,35.45
540,-1947.695669,35.6
541,-1975.9985590000001,36.5
542,-1937.2514299999998,36.57
543,-1944.9940295000001,36.51
544,-1870.5716065,35.51
545,-1877.090723,35.13
546,-1888.4276320000001,35.42
547,-1921.7741075,36.64
548,-1932.78808,37.1
549,-1956.1366515,38.05
550,-1928.4638814999998,35.72
551,-1944.377037,36.26
552,-1901.8675665,36.14
553,-1875.756969,35.21
554,-1884.8254459999998,35.72
555,-1943.7022835,35.89
556,-1869.40851,35.74
557,-1923.367786,36.16
558,-1960.7365275000002,34.96
559,-1917.2792515,35.26
560,-1941.3760905,35.95
561,-1949.3576105,35.56
562,-1912.1201440000002,35.48
563,-1928.8865870000002,35.95
564,-1934.8648505,35.92
565,-1926.0064135,35.2
566,-1944.1328654999998,34.9
567,-1926.455374,35.2
568,-1949.4757579999998,34.99
569,-1939.7955395,34.7
570,-1922.6142674999999,34.88
571,-1974.3523705,34.12
572,-1936.5976805,35.0
573,-1933.980057,34.72
574,-1937.7476494999999,35.07
575,-1952.510836,35.18
576,-1943.431857,35.29
577,-1949.790818,34.19
578,-1961.3325160000002,35.04
579,-1919.1328545000001,34.16
580,-1952.1091345000002,59.07
581,-1967.996035,34.47
582,-1953.3903785,34.36
583,-1901.4448610000002,34.87
584,-1907.4756345,35.86
585,-1947.9870994999999,35.29
586,-1854.5560564999998,35.78
587,-1872.1127749999998,35.93
588,-1894.881111,35.43
589,-1880.729666,36.11
590,-1915.927119,36.27
591,-1920.0885365,36.08
592,-1887.6741135,35.36
593,-1914.714138,35.68
594,-1900.3710315,36.15
595,-1950.1452605,37.46
596,-1864.687861,35.92
597,-1923.8088699999998,37.39
598,-1887.235655,36.63
599,-1914.3491935000002,36.56
600,-1938.87924,35.61
601,-1946.5220705000002,35.94
602,-1934.3975115,34.59
603,-1907.6909255,35.11
604,-1924.087173,35.46
605,-1923.803619,35.0
606,-1884.557645,34.55
607,-1930.8924690000001,35.13
608,-1943.1194225,35.11
609,-1907.2340885,35.4
610,-1952.0277440000002,34.14
611,-1923.1367420000001,35.29
612,-1925.6125885000001,35.34
