model,Gsolv,timing
612,-19274.228707500002,30.55
613,-19962.002062,31.98
614,-19301.189967000002,30.35
615,-19149.5804695,30.65
616,-19674.8222465,31.06
617,-19292.48906,31.84
618,-19345.959993,30.95
619,-19401.442058999997,30.82
620,-19414.1416025,31.22
621,-19367.8592885,31.44
622,-19199.65138,32.59
623,-19027.2006635,31.75
624,-18985.3922015,30.78
625,-19081.994848500002,31.42
626,-18983.1447735,31.1
627,-18968.8200455,31.59
628,-19225.43379,31.45
629,-19465.50951,30.98
630,-19106.451381000003,31.66
631,-18975.123871,31.08
632,-19241.7617745,32.09
633,-19420.686974,31.59
634,-19165.9425855,31.9
635,-19310.9699545,31.69
636,-19130.7556345,31.06
637,-19249.029158499998,31.24
638,-19532.816828,31.03
639,-19294.6183405,29.74
640,-19405.0941295,30.55
641,-19058.6278985,31.24
642,-18818.675576999998,30.12
643,-18959.6202935,30.11
644,-19117.541493,29.96
645,-19653.272142499998,31.71
646,-19445.266905,30.87
647,-19383.796073499998,30.14
648,-19574.331234,31.05
649,-19409.124272,30.68
650,-19296.558585,30.4
651,-19334.959148,30.4
652,-19105.038861999998,30.31
653,-19125.908961499998,29.88
654,-19200.060958000002,30.13
655,-18964.3251895,32.2
656,-19257.5882885,31.31
657,-19203.5344945,31.67
658,-19604.387958,31.1
659,-19620.51903,30.44
660,-19442.399858999997,31.15
661,-19645.878734500002,30.8
662,-19588.75048,31.08
663,-19389.081205,30.99
664,-19255.8659605,31.16
665,-19207.0946725,30.77
666,-19037.096173,29.41
667,-19317.8697685,30.9
668,-19217.895979499997,29.96
669,-19452.8152175,29.84
670,-19341.995488,30.79
671,-19452.5999265,29.98
672,-19205.894819,29.93
673,-19157.9453125,30.23
674,-19064.3252335,30.64
675,-19046.910292,29.75
676,-19118.3265175,29.41
677,-18730.7344545,30.39
678,-18863.461356,30.08
679,-18838.156787,29.96
680,-18650.7092145,29.97
681,-18918.980179000002,30.56
682,-18696.054225,31.0
683,-18978.358487,31.37
684,-18802.187437,30.81
685,-18605.1725425,31.06
686,-18731.566738,31.04
687,-18940.375378499997,30.29
688,-18759.1633685,30.02
689,-18794.864917500003,30.59
690,-18817.557114,30.24
691,-19054.624011,30.4
692,-18844.0667875,30.0
693,-18724.5277725,30.33
694,-18551.525701000002,30.34
695,-18485.3079655,29.45
696,-18692.029333500002,29.81
697,-18893.6519805,30.96
698,-18894.006423,30.76
699,-18841.1104745,30.32
700,-18896.9548595,30.19
701,-19169.610409,32.0
702,-19253.5345165,30.73
703,-18824.3807885,29.88
704,-18627.6153165,30.07
705,-19281.2440435,30.84
706,-19342.0138665,30.79
707,-19460.620829,30.62
708,-19625.013886,31.29
709,-19455.212299,29.57
710,-19301.2661065,30.01
711,-19205.9289505,32.03
712,-18948.6877115,31.03
713,-18856.5956735,30.05
714,-18866.338904,30.24
715,-19104.2065785,29.56
716,-19205.5823845,31.41
717,-19094.4817265,30.26
718,-18620.093259,29.64
719,-18642.2813595,29.65
720,-18800.9350735,30.97
721,-18970.537122499998,29.6
722,-19067.914292,30.34
723,-19364.191465,30.95
724,-19062.3981165,29.52
725,-19179.9785085,30.05
726,-19136.6577585,29.76
727,-19053.211492,30.23
728,-19087.2405975,30.91
729,-19502.045968,30.94
730,-19136.135284,29.72
731,-18862.715713999998,29.74
732,-18899.6171165,30.73
733,-19056.2544465,30.64
734,-19058.483496,30.4
735,-19036.452925499998,29.86
736,-19318.2898485,30.3
737,-19689.7298355,29.59
738,-19398.6826585,29.41
739,-19287.117287,29.53
740,-19292.142494,30.05
741,-19543.3004495,29.28
742,-19767.901472499998,29.65
743,-19642.1242695,29.63
744,-19754.3013825,30.79
745,-19458.5913175,31.0
746,-19584.171608,30.58
747,-19214.9869255,29.1
748,-19491.969299,30.04
749,-18940.918857,30.11
750,-19579.29868,30.62
751,-19876.862348,31.17
752,-19549.572769,30.31
753,-19369.557987,30.63
754,-19368.639062000002,31.0
755,-19184.0217785,31.12
756,-19514.375316,30.54
757,-19317.4916965,30.44
758,-19074.7379665,30.8
