model,Gsolv,timing
733,-18851.5022035,31.65
734,-19077.119295,31.44
735,-19597.7113115,31.2
736,-19202.234872,30.31
737,-19224.000267,31.41
738,-19441.428424,32.74
739,-19256.225654,31.65
740,-19246.5559375,31.19
741,-19321.7607595,31.5
742,-19184.885567999998,32.27
743,-18580.655623500003,30.58
744,-18608.483298,30.6
745,-18624.5277285,30.87
746,-18872.285661500002,31.01
747,-18756.196553499998,31.43
748,-18390.233359500002,30.6
749,-18853.9439185,30.79
750,-18722.9629745,29.86
751,-18696.910138,29.9
752,-18741.874451,30.92
753,-18332.007646000002,30.55
754,-18694.82024,31.8
755,-18527.197818,31.85
756,-18777.003641,31.25
757,-18597.7948875,31.87
758,-18690.1179695,31.92
759,-18470.18246,31.31
760,-18676.9957205,30.84
761,-18357.8661955,31.61
762,-18570.282273,31.84
763,-18658.6907345,31.62
764,-18645.928179,31.59
765,-18848.102181,30.52
766,-18675.0581015,30.16
767,-18747.065064500002,30.86
768,-18504.0225295,31.03
769,-18959.8250825,30.69
770,-18566.0000825,31.46
771,-18318.475819,30.78
772,-18445.108935,30.79
773,-18543.859241,31.75
774,-18604.4479045,31.33
775,-18526.567698000003,30.96
776,-18819.090406,30.86
777,-18668.0637695,29.76
778,-18614.5665815,30.82
779,-18608.541059,30.9
780,-18300.89022,31.48
781,-18438.970515999998,31.4
782,-18482.391035,30.5
783,-18669.946253,31.1
784,-18389.647873,31.48
785,-18477.680888,31.57
786,-18304.665689,31.24
787,-18192.735373,31.41
788,-18090.886977000002,31.08
789,-18443.5677665,30.55
790,-18361.4631305,30.47
791,-18513.492707999998,31.81
792,-18322.206654499998,31.37
793,-18310.667582000002,32.44
794,-18425.853518,32.14
795,-17828.573271999998,31.84
796,-18028.620619,31.48
797,-18175.91642,32.29
798,-18436.1008445,31.21
799,-18578.977929,32.12
800,-18411.980376,31.48
801,-18515.91867,31.06
802,-18362.5080795,31.68
803,-18460.300078,30.64
804,-18379.206259500002,31.04
805,-18259.0896345,32.41
806,-18684.333993,32.6
807,-18562.537048000002,32.42
808,-18336.8779485,33.07
809,-18582.511852,31.79
810,-18790.1442685,31.82
811,-18503.5079315,31.75
812,-18710.846292000002,31.42
813,-18901.163536,32.82
814,-18588.96008,31.9
815,-18267.633011500002,31.82
816,-18174.8268375,32.33
817,-18007.876543500002,30.84
818,-18356.718852,33.23
819,-18246.523991500002,32.87
820,-18425.6566055,31.29
821,-18118.2315595,30.94
822,-17967.422839500003,31.23
823,-18219.494469,32.13
824,-18514.892099499997,31.23
825,-18517.520225,32.32
826,-18806.792564,32.16
827,-18566.9925215,33.53
828,-18724.887466,32.66
829,-18922.9578115,32.46
830,-18557.8400285,32.42
831,-18753.4817865,32.14
832,-18798.926566,31.31
833,-18924.76153,32.83
834,-18977.4841955,32.04
835,-18733.496480499998,32.38
836,-18915.7114315,31.64
837,-18952.0536025,32.43
838,-19011.8519905,32.16
839,-19216.108014,32.81
840,-19385.568286,32.89
841,-19268.96458,33.02
842,-19306.924059,34.5
843,-19549.7959365,33.27
844,-19250.129243,33.95
845,-19362.5295235,33.33
846,-19236.484519499998,33.55
847,-19391.578055500002,33.37
848,-18830.458821,33.64
849,-19264.65876,32.38
