model,Gsolv,timing
974,-3836.3858509999995,33.8
975,-3878.2704525,34.02
976,-3808.8889894999998,33.4
977,-3724.3347619999995,33.38
978,-3790.9778285,32.51
979,-3684.4691700000003,33.09
980,-3667.7079780000004,34.09
981,-3775.8523229999996,32.71
982,-3755.263152,33.19
983,-3740.2689215,33.19
984,-3748.0614055,32.89
985,-3739.5442835000003,33.06
986,-3671.735495,33.21
987,-3703.3333875000003,32.9
988,-3631.092755,33.22
989,-3651.4062485,33.64
990,-3722.4050195,33.47
991,-3709.584703,33.47
992,-3751.89201,33.18
993,-3735.949974,33.25
994,-3686.711347,32.71
995,-3690.1927600000004,32.59
996,-3662.2548145,32.99
997,-3712.5541435,32.39
998,-3712.5278885,33.49
999,-3624.6419014999997,32.61
1000,-3737.4753895,33.42
