model,Gsolv,timing
339,-0.6983830000000001,0.08
340,-0.152279,0.07
341,-0.819156,0.08
342,-0.267801,0.07
343,-0.8060284999999999,0.06
344,-0.651124,0.06
345,-0.351817,0.06
346,-0.6379965,0.07
347,-0.504096,0.07
348,-0.49621950000000004,0.05
349,-1.6225589999999999,0.08
350,-1.1552200000000001,0.09
351,-1.3258775,0.08
352,-0.393825,0.07
353,-0.9268015000000001,0.07
354,-0.483092,0.09
355,-1.5936785,0.06
356,-0.635371,0.1
357,-0.645873,0.1
358,-1.1919769999999998,0.06
359,-0.1601555,0.07
360,-0.430582,0.06
361,-0.34919150000000004,0.06
362,-0.3701955,0.05
363,-0.987188,0.07
364,-0.63012,0.06
365,-1.029196,0.08
366,-0.2389205,0.05
367,-0.6983830000000001,0.08
368,-1.286495,0.06
369,-1.113212,0.08
370,-0.6117415,0.08
371,-0.8427855,0.08
372,-0.115522,0.07
373,0.0971435,0.06
374,-1.0239449999999999,0.09
375,-0.7666459999999999,0.09
376,-1.149969,0.07
377,-0.126024,0.08
378,-0.19166149999999998,0.08
379,-0.6222435,0.05
380,-0.4647135,0.08
381,-0.36756999999999995,0.07
382,-0.05251,0.08
383,-1.1788495,0.05
384,0.0,0.07
385,-0.7430165,0.05
386,-0.756144,0.07
387,-0.09976900000000001,0.07
388,-0.8742915,0.07
389,-0.514598,0.07
390,-0.6747535,0.08
391,-0.7351399999999999,0.06
392,0.015753,0.07
393,-0.44633500000000004,0.06
394,-0.6064905,0.06
395,-0.278303,0.06
396,-0.6327455,0.07
397,-0.94518,0.06
398,-0.68263,0.07
399,-0.09976900000000001,0.08
400,0.2074145,0.08
401,-1.029196,0.08
402,0.110271,0.06
403,-0.38594849999999997,0.06
404,-0.3754465,0.08
405,-0.0708885,0.07
406,-0.761395,0.08
407,-0.551355,0.07
408,-1.4466504999999998,0.06
409,-0.9110484999999999,0.08
410,-1.370511,0.08
411,-0.7535185,0.07
412,-0.913674,0.09
413,-0.8637894999999999,0.06
414,-0.882168,0.06
415,-0.2599245,0.09
416,-1.0685785,0.08
417,-0.36756999999999995,0.07
418,-0.5251,0.06
419,-0.9399289999999999,0.06
420,-0.278303,0.08
421,-0.22579300000000002,0.07
422,-0.6222435,0.08
423,-0.4594625,0.06
424,-1.407268,0.07
425,-0.2284185,0.06
426,-0.703634,0.08
427,0.17328300000000002,0.05
428,-0.6064905,0.07
429,-0.960933,0.07
430,-1.149969,0.06
431,-0.1286495,0.08
432,-1.0265705,0.07
433,-0.2546735,0.07
434,-0.7587695,0.06
435,-1.0685785,0.07
436,-1.1000845,0.07
437,-0.38594849999999997,0.05
438,-0.8637894999999999,0.07
439,0.13652599999999998,0.09
440,-0.2284185,0.06
441,0.18378499999999998,0.07
442,-0.19953800000000002,0.07
443,-0.598614,0.07
444,-0.026255,0.06
445,-0.6878810000000001,0.07
446,-0.462088,0.08
447,0.0656375,0.05
448,-0.23366949999999997,0.06
449,-0.2021635,0.06
450,-0.645873,0.07
451,-0.336064,0.07
452,-0.8217815,0.08
453,-0.152279,0.06
454,-0.48834299999999997,0.07
455,-0.4227055,0.07
456,-0.46733899999999995,0.08
457,-0.4122035,0.08
458,-0.34394050000000004,0.08
459,-0.7325145000000001,0.06
460,-0.351817,0.1
461,-0.5644825,0.07
462,0.535602,0.08
463,-0.2284185,0.07
464,0.026255,0.07
465,-0.1759085,0.06
466,-0.34394050000000004,0.08
467,-0.5067215,0.08
468,0.220542,0.07
469,-1.2943714999999998,0.04
470,-1.2838695,0.07
471,-0.2914305,0.06
472,-0.4437095,0.07
473,-0.619618,0.07
474,0.0656375,0.05
475,-1.31275,0.07
476,-0.68263,0.07
477,-0.1864105,0.05
478,-1.2471125,0.07
479,-0.603865,0.06
480,-0.6642515000000001,0.08
481,-0.189036,0.06
482,0.567108,0.07
483,-0.509347,0.07
484,-0.5539805,0.07
485,-0.6537495,0.07
486,-0.6379965,0.08
487,-0.987188,0.05
488,-0.5172235,0.06
489,-0.6852555,0.06
490,-0.861164,0.06
491,-0.18378499999999998,0.07
492,-0.4752155,0.07
493,-1.20773,0.06
494,0.3176855,0.06
495,-0.593363,0.06
496,0.14440250000000002,0.08
497,-0.36494449999999995,0.06
498,-1.176224,0.06
499,-0.294056,0.06
500,-0.7718969999999999,0.07
501,-1.008192,0.08
502,0.152279,0.08
503,-0.4384585,0.05
504,-1.3258775,0.07
505,0.09189249999999999,0.07
506,-0.866415,0.05
507,-0.2284185,0.07
508,-0.6800045,0.07
509,-0.43583299999999997,0.06
510,-0.882168,0.06
511,-0.68263,0.05
512,0.08664150000000001,0.06
513,-1.491284,0.05
514,-1.018694,0.07
515,0.06826299999999999,0.07
516,-0.68263,0.07
517,-0.483092,0.07
518,-0.0078765,0.06
519,-0.8637894999999999,0.06
520,-0.320311,0.07
521,-0.294056,0.07
522,-0.761395,0.04
523,-0.6484985,0.06
524,-0.8060284999999999,0.07
525,-0.4647135,0.09
526,-0.6800045,0.08
527,-0.021004,0.04
528,-1.0633275,0.07
529,-1.501786,0.07
530,0.10502,0.06
531,-0.5119724999999999,0.06
532,-1.1053355,0.08
533,-0.845411,0.07
534,-0.22579300000000002,0.06
535,0.246797,0.07
536,-0.36494449999999995,0.06
537,-0.5618569999999999,0.07
538,-1.2103555,0.06
539,0.057761,0.08
540,-0.84016,0.08
541,-0.6012395,0.07
542,-1.3468815,0.06
543,-0.9714349999999999,0.05
544,-0.3386895,0.07
545,-1.2051045,0.07
546,-0.8979210000000001,0.07
547,-0.41745449999999995,0.08
548,-0.6931320000000001,0.06
549,-0.241546,0.08
550,-0.44633500000000004,0.07
551,-0.5382275,0.05
552,-0.5592315,0.07
553,-0.141777,0.07
554,-0.7797735,0.07
555,-0.8349089999999999,0.07
556,-0.5907375,0.08
557,0.267801,0.08
558,-1.1210885000000002,0.07
559,-0.3806975,0.05
560,-0.6747535,0.08
561,-0.5749845,0.07
562,-0.519849,0.07
563,-0.204789,0.05
564,-0.252048,0.07
565,-0.614367,0.06
566,-0.189036,0.07
567,-0.5776100000000001,0.07
568,-0.593363,0.06
569,-0.5172235,0.05
570,-0.341315,0.06
571,-0.026255,0.08
572,-0.640622,0.07
573,-1.118463,0.07
574,-0.462088,0.06
575,-0.782399,0.07
576,-0.5749845,0.09
577,-1.753834,0.08
578,-0.231044,0.07
579,-0.8637894999999999,0.06
580,-1.0239449999999999,0.06
581,-0.6931320000000001,0.06
582,0.126024,0.07
583,0.220542,0.06
584,-0.813905,0.07
585,0.1076455,0.08
586,-0.614367,0.08
587,-0.115522,0.05
588,-0.330813,0.08
589,0.1076455,0.08
590,-0.8979210000000001,0.06
591,-0.147028,0.07
592,-0.1076455,0.06
593,0.110271,0.08
594,-0.918925,0.07
595,-0.7167615,0.06
596,-0.24417149999999999,0.06
597,-0.6432475,0.06
598,-0.4069525,0.07
599,-0.1759085,0.08
600,-0.06826299999999999,0.07
601,-0.582861,0.06
602,-0.320311,0.06
603,-0.152279,0.06
604,-0.619618,0.06
605,-0.5749845,0.09
606,-0.441084,0.09
607,-0.46733899999999995,0.07
608,-0.231044,0.07
609,-1.0108175,0.07
610,-0.593363,0.06
611,-0.960933,0.06
612,-0.567108,0.06
613,-0.0288805,0.06
614,-0.351817,0.07
615,-0.231044,0.09
616,-0.6931320000000001,0.07
617,-0.509347,0.08
618,-0.6537495,0.07
619,-0.4542115,0.08
620,0.1706575,0.08
621,-0.44633500000000004,0.06
622,-0.08664150000000001,0.08
623,-0.5644825,0.07
624,0.189036,0.08
625,-0.7167615,0.06
626,-0.362319,0.07
627,-0.5697335,0.05
628,-0.7718969999999999,0.05
629,-0.341315,0.08
630,-0.540853,0.08
631,-0.304558,0.07
632,-0.656375,0.08
633,-0.3806975,0.08
634,-0.7692715000000001,0.07
635,-0.598614,0.06
636,-0.8165305,0.07
637,0.110271,0.08
638,0.3019325,0.05
639,-0.5329765,0.08
640,-0.4384585,0.05
641,-0.357068,0.08
642,-0.845411,0.09
643,-0.4437095,0.06
644,-0.6222435,0.07
645,-0.609116,0.07
646,-0.10502,0.07
647,-0.231044,0.06
648,-0.3911995,0.06
649,-1.097459,0.06
