model,Gsolv,timing
491,-3830.672763,32.55
492,-3813.790798,32.27
493,-3822.0374935,34.11
494,-3733.818068,32.57
495,-3694.9580425,35.04
496,-3725.710524,33.23
497,-3743.322378,32.98
498,-3720.9189865,35.12
499,-3780.8355220000003,34.56
500,-3789.132102,33.98
501,-3793.53244,33.41
502,-3801.6006015000003,34.64
503,-3745.8061009999997,33.66
504,-3831.1479784999997,35.13
505,-3774.361039,35.78
506,-3699.3793845,34.58
507,-3745.6433199999997,33.67
508,-3753.6694735,33.07
509,-3715.9331620000003,33.49
510,-3756.0508019999997,34.0
511,-3804.6330540000004,34.46
512,-3804.606799,34.94
513,-3767.85505,35.05
514,-3708.2378215,36.2
515,-3683.2010535,36.28
516,-3737.8272064999996,35.62
517,-3712.7956894999998,35.51
518,-3695.2048395,35.14
519,-3761.9975595,34.16
520,-3702.9028055,36.16
521,-3730.872257,34.71
522,-3667.6055834999997,34.23
523,-3740.4159495000004,35.64
524,-3797.381423,35.87
525,-3777.3619854999997,35.0
526,-3754.4046135000003,34.57
527,-3719.866161,35.38
528,-3661.4461605,36.58
529,-3637.4123335,36.43
530,-3661.958133,36.39
531,-3749.9937735,33.9
532,-3703.05771,33.67
533,-3669.9659079999997,34.78
534,-3747.9038754999997,35.08
535,-3717.9469205,33.45
536,-3731.3290939999997,34.87
537,-3713.092371,34.55
538,-3800.5372740000003,34.96
539,-3794.0864205,35.62
540,-3704.354707,34.66
541,-3769.7847925,34.62
542,-3808.7052044999996,35.91
543,-3778.7902575,33.86
544,-3752.1729385,34.45
545,-3788.4179660000004,36.99
546,-3717.597729,35.29
547,-3822.166143,36.5
548,-3783.497779,36.36
549,-3763.4363335,35.5
550,-3784.007126,36.24
551,-3644.4486734999996,34.98
552,-3698.253045,34.47
553,-3673.956668,34.78
554,-3707.227004,35.24
555,-3721.147405,34.97
556,-3711.2571465,34.67
557,-3786.6982635,34.98
558,-3817.4533705,35.83
559,-3765.9699410000003,35.66
560,-3764.221358,35.17
561,-3701.3642625,33.56
562,-3719.7112564999998,33.66
563,-3746.241934,34.53
564,-3740.0116225,35.72
565,-3742.1645325000004,34.39
566,-3657.001189,35.04
567,-3764.6178085,35.44
568,-3783.9257355000004,34.79
569,-3766.2456185,34.43
570,-3815.1613089999996,35.27
571,-3796.7906855,35.65
572,-3709.4061690000003,35.38
573,-3764.6335615,35.7
574,-3751.6320855000004,34.76
575,-3749.0013344999998,34.82
576,-3654.22341,35.34
577,-3663.680461,34.87
578,-3765.8097855,34.12
579,-3760.5771640000003,35.4
580,-3764.7963425,35.2
581,-3761.359563,34.69
582,-3680.6070595,35.37
583,-3671.4388135,35.11
584,-3686.1494900000002,35.44
585,-3634.7973355,34.25
586,-3630.2919775,35.59
587,-3685.5508760000002,36.86
588,-3571.9218615,35.96
589,-3608.1117535000003,35.76
590,-3582.38973,34.82
591,-3617.167103,35.34
592,-3648.8385095,36.2
593,-3569.225473,34.99
594,-3568.5743489999995,35.08
595,-3564.494322,35.39
596,-3633.6683705,34.61
597,-3645.4752439999997,34.62
598,-3673.1322609999997,34.61
599,-3582.2374509999995,34.02
600,-3655.557164,34.07
601,-3635.997189,34.38
602,-3742.1382775,35.53
603,-3707.0169640000004,34.65
604,-3702.7715305,34.7
605,-3599.6156355000003,34.39
606,-3636.4986595000005,35.42
607,-3663.6830865,35.43
608,-3647.5362615,35.74
609,-3598.079718,33.72
610,-3580.02678,34.68
611,-3590.1454569999996,34.5
612,-3673.0745,34.28
613,-3634.185594,35.55
614,-3626.1069305,33.66
615,-3662.3965915,34.37
616,-3654.990056,34.68
617,-3739.546909,33.93
618,-3636.9948790000003,33.38
619,-3675.38494,32.5
620,-3647.0164125,33.56
621,-3701.3222545,33.82
622,-3630.6332925,33.63
623,-3639.9800725,33.98
624,-3745.764093,34.15
625,-3641.3532090000003,34.03
626,-3673.3606794999996,33.6
627,-3614.7884,34.37
628,-3630.2000850000004,33.66
629,-3685.5928839999997,32.47
630,-3710.7110425,33.76
631,-3746.935066,34.48
632,-3708.6158935,34.85
633,-3762.1183324999997,35.32
634,-3682.7179615,34.58
635,-3711.5354494999997,35.83
636,-3667.7079780000004,35.3
637,-3676.8105864999998,34.82
638,-3821.5596524999996,34.34
639,-3704.4255955,35.11
640,-3650.0567415,34.0
641,-3675.0042424999997,35.03
642,-3687.9059495,33.97
643,-3733.7629325000003,33.35
644,-3647.307843,34.3
645,-3701.79747,33.88
646,-3717.2800435,35.94
647,-3672.922221,33.76
648,-3678.068201,34.11
649,-3724.3741445,33.57
650,-3749.019713,36.75
651,-3714.6440415,35.04
652,-3752.228074,35.22
653,-3666.5081244999997,35.86
654,-3576.8079169999996,34.74
655,-3607.972602,34.04
656,-3642.0463409999998,35.49
657,-3600.825991,34.44
658,-3654.1682745,33.82
659,-3681.539112,34.15
660,-3597.171295,34.64
661,-3682.1613555,34.1
662,-3765.3529485000004,34.77
