model,Gsolv,timing
774,-2046.5116125000002,27.69
775,-2069.912694,28.26
776,-2049.628081,27.26
777,-2027.731411,27.07
778,-2020.1253375000001,28.04
779,-1996.6533674999998,27.59
780,-2056.890214,28.4
781,-1999.7672105,27.89
782,-2040.848409,27.27
783,-2043.316379,27.93
784,-2053.7894985000003,27.67
785,-2058.3211115,28.22
786,-1987.6531535,27.33
787,-1995.7370680000001,27.4
788,-2005.8636215000001,27.61
789,-2047.7876055,27.32
790,-2031.932211,28.07
791,-1939.7850374999998,28.05
792,-1957.8222225,27.81
793,-2048.304829,28.51
794,-2001.8938655,27.65
795,-1977.867915,27.49
796,-2011.006976,27.42
797,-2038.0653790000001,27.34
798,-2048.9743315,26.74
799,-1979.548235,27.26
800,-2014.3728669999998,28.03
801,-1986.0384709999998,27.32
802,-1968.9753465000001,27.09
803,-1964.0341555,27.14
804,-1971.661233,27.03
805,-1988.0627315000002,26.88
806,-1974.134454,27.71
807,-2017.7282559999999,27.45
808,-1982.7172135,27.96
809,-2066.137225,29.23
810,-2029.285707,28.71
811,-2007.8905075,28.58
812,-2047.9556375,28.48
813,-2031.181318,28.65
814,-2012.1726979999999,28.24
815,-2041.236983,29.3
816,-2030.3962935000002,27.78
817,-2011.794626,28.58
818,-2040.5674804999999,27.67
819,-2007.9272644999999,28.91
820,-2022.1601,27.84
821,-2015.2602860000002,27.76
822,-1981.8219179999999,27.74
823,-1993.1772055,27.28
824,-2008.7989304999999,27.13
825,-2001.7415864999998,26.51
826,-1990.412554,27.54
827,-1943.8440605,28.04
828,-1973.2076525,27.29
829,-2020.2198554999998,27.95
830,-2018.4266389999998,28.03
831,-2030.2020065000002,28.71
832,-2036.8760275,28.38
833,-2053.6477215,27.87
834,-1997.3149935,27.6
835,-2013.4828224999999,27.64
836,-1993.531648,28.11
837,-2075.767559,28.68
838,-2025.0323970000002,27.9
839,-2058.617793,27.59
840,-2043.1299685,27.56
841,-2038.327929,27.91
842,-2040.0213765,27.51
843,-2030.2466399999998,29.27
844,-1979.779279,28.2
845,-2025.4839829999999,28.03
846,-2009.9620269999998,27.96
847,-2030.414672,27.74
848,-2079.621793,27.86
849,-2047.3176409999999,27.3
850,-2093.3085244999997,27.89
851,-2071.0967944999998,27.78
852,-2093.0722295,27.77
853,-2079.3881235,28.22
854,-2070.9655195,28.23
855,-1956.3151855,28.03
856,-2019.6790025,28.66
857,-1982.9377554999999,28.38
858,-1975.799021,28.82
859,-1993.253345,29.02
860,-1986.679093,28.75
861,-2019.623867,29.32
862,-2015.9087845000001,29.6
863,-1955.0601965,28.62
864,-1957.9902544999998,28.77
865,-1930.188835,28.53
866,-2028.498057,29.18
867,-1964.9478295,29.14
868,-2016.877594,27.95
869,-2010.9990995,28.65
870,-2004.62176,28.91
871,-2018.914982,27.95
872,-2046.9815769999998,29.72
873,-2052.8390675,29.48
874,-2082.1160179999997,28.51
875,-2034.7677509999999,29.8
876,-2016.4286335,29.28
877,-2004.957824,29.29
878,-2012.0177935000002,29.11
879,-2047.7245935,28.35
880,-2040.1368985000001,28.49
881,-2059.032622,28.95
882,-2053.991662,29.07
883,-2039.3597505,28.22
884,-2013.117878,27.52
885,-1973.199776,28.12
886,-1992.1742645,27.94
887,-2031.407111,29.89
888,-1992.8595200000002,28.59
889,-1966.956337,28.83
890,-2022.9608775,28.75
891,-2028.849874,28.88
892,-2010.7024179999999,28.9
893,-2022.0603310000001,29.56
894,-2005.9423865,29.24
895,-2014.4962655,28.45
896,-2009.2295125,28.96
897,-1995.983865,29.23
898,-2033.8724555000001,29.28
899,-1971.4590695000002,29.28
900,-2004.028397,29.42
901,-1987.036161,28.92
902,-2028.204001,29.46
